0.604204
0.658707
0.668656
0.688443
0.720219
0.718017
0.741007
0.722540
0.732747
0.657894
0.743042
0.697960
0.754595
0.647557
0.695736
0.718748
0.678135
0.726479
0.699490
0.690084
0.685861
0.621733
0.727505
0.717606
0.765024
0.717718
0.712184
0.715789
0.674149
0.698351
0.674985
0.780867
0.724980
0.709288
0.728993
0.772115
0.750529
0.729911
0.720747
0.773427
0.774423
0.765476
0.782249
0.756627
0.747559
0.692038
0.722790
0.730770
0.765105
0.774407
