0.627265
0.665129
0.667390
0.677489
0.692477
0.708877
0.705724
0.720191
0.715489
0.714059
0.719385
0.728940
0.742751
0.737842
0.735994
0.752516
0.782353
0.772234
0.776682
0.782472
0.774972
0.775270
0.782027
0.771892
0.773649
0.792162
0.798041
0.768649
0.791284
0.793041
0.792162
0.768649
0.795541
0.790541
0.780406
0.775406
0.783458
0.787162
0.783784
0.797715
0.786284
0.762444
0.776701
0.786701
0.771701
0.764944
0.785958
0.751431
0.779201
0.777444
