0.626904
0.672589
0.675127
0.687817
0.703046
0.718274
0.715736
0.730964
0.728426
0.728426
0.733503
0.743655
0.756345
0.753807
0.751269
0.769036
0.794416
0.784264
0.789340
0.794416
0.786802
0.789340
0.794416
0.786802
0.786802
0.802030
0.807107
0.781726
0.802030
0.802030
0.802030
0.781726
0.804569
0.799492
0.791878
0.786802
0.794416
0.796954
0.794416
0.807107
0.796954
0.776650
0.789340
0.799492
0.784264
0.779188
0.796954
0.769036
0.791878
0.791878
